ID	LAT	LON	DEPTH	X	Y	Z	EX	EY	EZ	YR	MO	DY	HR	MI	SC	MAG	NCCP	NCCS	NCTP	NCTS	RCC	RCT	CID
201911149	46.322225	7.355717	4.416	-11.4	12.7	126.9	12.9	11.9	26.6	2019	11	5	19	54	6.64	1.2	837	782	86	88	0.004	0.035	1
201911150	46.321289	7.351197	4.479	-359.5	-91.4	190.1	12.9	11.4	23.9	2019	11	5	19	57	7.92	1.7	1137	1036	187	149	0.004	0.034	1
201911151	46.321993	7.357946	4.534	160.2	-13.1	244.8	12.8	11.5	25.1	2019	11	5	19	59	1.62	2	1010	1119	166	161	0.004	0.039	1
201911152	46.321928	7.358978	4.629	239.7	-20.4	340.2	13.3	11.6	24.9	2019	11	5	20	3	9.44	1.9	735	748	190	186	0.004	0.04	1
201911153	46.321655	7.357755	4.602	145.5	-50.7	312.8	13.4	11.8	26.6	2019	11	5	20	6	55.2	2.6	403	588	180	134	0.004	0.043	1
201911154	46.321395	7.360778	4.749	378.4	-79.6	459.8	13.2	11.7	25.7	2019	11	5	20	9	14.84	1.2	592	488	278	156	0.003	0.048	1
201911155	46.32207	7.357538	4.486	128.8	-4.5	197.1	15.2	13.5	30.6	2019	11	5	20	10	59.7	2.6	710	390	163	129	0.004	0.066	1
201911156	46.321903	7.361395	4.7	425.9	-23.1	410.4	13.6	11.9	29.5	2019	11	5	20	21	56.58	2.3	569	723	148	157	0.004	0.054	1
201911157	46.322087	7.361495	4.775	433.5	-2.7	485.5	13.2	11.4	26.5	2019	11	5	20	26	40.52	0.6	511	404	99	75	0.003	0.037	1
201911158	46.321126	7.350161	4.36	-439.3	-109.5	71.1	12.7	11.5	24.3	2019	11	5	20	27	43.6	0.8	733	588	119	105	0.003	0.033	1
201911159	46.321265	7.349328	4.305	-503.5	-94.1	16.2	13.1	11.6	24	2019	11	5	20	28	56.56	0.7	640	399	127	89	0.003	0.036	1
201911160	46.321887	7.360134	4.421	328.7	-24.9	132.1	12.7	11.5	25	2019	11	5	20	33	25.84	1	806	950	168	145	0.003	0.038	1
201911161	46.321147	7.356244	4.916	29.2	-107.2	627.2	13.3	11.6	26.2	2019	11	5	20	34	45.12	0.6	436	380	84	68	0.002	0.044	1
201911162	46.321509	7.350344	4.527	-425.2	-66.9	238.1	12.9	11.4	23.8	2019	11	5	20	37	6.96	1.4	642	1030	142	148	0.004	0.04	1
201911163	46.321041	7.356959	4.786	84.2	-119	497.2	14	12.5	54.1	2019	11	5	20	39	41.16	0.8	521	391	121	84	0.003	0.034	1
201911165	46.321289	7.353408	4.409	-189.3	-91.4	119.6	13.9	11.7	28.5	2019	11	5	20	46	56.56	0.9	585	300	156	124	0.003	0.036	1
201911166	46.322302	7.356059	4.581	14.9	21.3	292.2	19.8	12.8	64.8	2019	11	5	20	51	35.56	0.4	394	147	47	65	0.003	0.036	1
201911167	46.322917	7.360931	4.494	390.1	89.6	204.6	27	16.7	31.1	2019	11	5	20	58	50.64	0.1	465	135	39	63	0.003	0.035	1
201911168	46.321273	7.349909	4.432	-458.7	-93.2	143.2	13	11.2	25.1	2019	11	5	21	0	54.78	0.5	591	365	95	85	0.003	0.04	1
201911169	46.321354	7.349622	4.424	-480.8	-84.1	135.1	13.2	11.6	24.9	2019	11	5	21	5	6.62	0.6	584	300	107	97	0.003	0.037	1
201911170	46.321582	7.356086	4.607	17	-58.8	318.3	13.5	12	27.5	2019	11	5	21	13	16.84	0.6	314	258	95	73	0.003	0.046	1
201911171	46.321252	7.35241	4.726	-266.1	-95.4	436.9	13.2	12.3	25.5	2019	11	5	21	17	42.2	0.2	579	183	116	86	0.002	0.032	1
201911172	46.321318	7.350779	4.466	-391.7	-88.2	177.3	12.8	11.4	24.1	2019	11	5	21	29	25.78	0.7	803	692	104	72	0.003	0.039	1
201911174	46.320378	7.352148	4.739	-286.3	-192.7	449.4	12.6	11.7	24.2	2019	11	5	21	35	42.26	0.5	539	570	92	79	0.003	0.038	1
201911175	46.320479	7.353411	4.72	-189	-181.4	431.3	12.9	11.6	29.8	2019	11	5	21	37	28.3	1.8	588	705	166	112	0.004	0.036	1
201911176	46.321407	7.350302	4.484	-428.4	-78.2	195.3	12.9	11.6	25.6	2019	11	5	22	8	31.96	0.4	547	399	86	69	0.003	0.032	1
201911177	46.321977	7.360325	4.599	343.4	-14.9	310	13.3	11.4	26.8	2019	11	5	22	22	51.76	0.5	423	404	93	82	0.002	0.034	1
201911178	46.321191	7.353526	4.526	-180.1	-102.2	237.3	13.1	11.8	24.8	2019	11	5	22	30	2	0.5	584	317	133	98	0.003	0.027	1
201911179	46.32218	7.355032	4.425	-64.2	7.7	135.7	12.7	11.5	26.9	2019	11	5	22	30	25.88	0.7	684	583	152	110	0.003	0.037	1
201911180	46.321318	7.353364	4.521	-192.6	-88.2	232.3	13.5	12.2	26.6	2019	11	5	22	33	12.52	0.5	325	191	91	62	0.003	0.028	1
201911181	46.321281	7.352941	4.527	-225.2	-92.3	237.8	13.4	12.1	24.7	2019	11	5	22	54	22.74	0.9	659	317	124	61	0.003	0.04	1
201911183	46.321537	7.349456	4.57	-493.6	-63.8	280.7	12.6	11.6	24.2	2019	11	5	23	18	36.68	0.6	576	635	92	132	0.003	0.042	1
201911184	46.320878	7.35295	3.713	-224.5	-137	-575.7	14.2	11.4	23.6	2019	11	5	23	34	18.76	0.6	577	265	65	48	0.003	0.026	1
201911185	46.32218	7.355521	4.456	-26.5	7.7	167.3	12.8	11.7	25.1	2019	11	6	0	42	54.6	0.6	786	580	78	58	0.003	0.033	1
201911186	46.321545	7.349354	4.447	-501.5	-62.9	157.4	12.8	11.3	23.8	2019	11	6	1	0	42.08	0.6	516	618	39	49	0.003	0.035	1
201911187	46.321484	7.349291	4.456	-506.3	-69.7	166.6	13	11.2	23.7	2019	11	6	1	6	39.2	0.6	619	520	127	111	0.003	0.038	1
201911188	46.321419	7.349062	3.6	-523.9	-76.9	-688.9	13.4	10.9	24	2019	11	6	2	1	50.62	1.2	755	355	170	99	0.003	0.036	1
201911189	46.321391	7.353365	4.516	-192.6	-80.1	227.2	13.9	12	27.5	2019	11	6	2	24	39.5	0.7	371	178	129	50	0.004	0.035	1
201911190	46.320874	7.356551	5.063	52.8	-137.5	773.7	14.3	11.7	27.1	2019	11	6	2	36	24.28	0.4	360	196	66	53	0.002	0.032	1
201911191	46.321529	7.348207	4.468	-589.8	-64.7	178.7	12.7	11.6	23.7	2019	11	6	2	45	36.43	0.4	450	523	90	74	0.003	0.026	1
201911192	46.321147	7.354225	4.508	-126.4	-107.2	219.2	13.4	12.1	27.8	2019	11	6	2	50	28.42	1.7	616	291	193	104	0.004	0.038	1
201911193	46.321558	7.347941	4.47	-610.3	-61.5	181.2	12.9	11.6	24.1	2019	11	6	2	55	54.63	0.3	432	410	39	48	0.003	0.025	1
201911195	46.321452	7.348984	3.576	-529.9	-73.3	-712.8	13.8	10.7	24	2019	11	6	4	4	46.75	0.4	581	207	51	48	0.003	0.023	1
201911196	46.320642	7.352932	4.737	-225.9	-163.3	448.1	12.8	11.9	24.7	2019	11	6	4	19	59.08	0.6	455	407	81	49	0.003	0.046	1
201911197	46.320142	7.352367	4.806	-269.5	-218.9	517.1	13.1	11.8	24.3	2019	11	6	4	35	57.12	0.9	574	685	164	129	0.003	0.038	1
201911198	46.321391	7.346975	4.585	-684.7	-80.1	296	13	12	24.2	2019	11	6	4	41	43.87	0.7	507	573	119	84	0.003	0.033	1
201911199	46.32137	7.346948	4.538	-686.7	-82.3	248.4	13.6	11.7	24	2019	11	6	4	46	21.61	0.5	464	450	79	71	0.003	0.031	1
201911200	46.32205	7.351959	4.848	-300.9	-6.8	558.4	13.1	11.8	25.1	2019	11	6	5	8	18.83	0.7	434	391	54	102	0.003	0.043	1
201911201	46.321387	7.347367	4.533	-654.5	-80.5	243.6	13.3	11.3	24	2019	11	6	5	18	31.01	0.4	508	411	60	57	0.003	0.029	1
201911202	46.321944	7.354087	4.549	-136.9	-18.5	260	13.2	12.2	27.2	2019	11	6	5	19	29.17	2.2	632	380	171	138	0.004	0.043	1
201911203	46.321297	7.352533	4.587	-256.6	-90.5	297.4	12.8	11.6	23.5	2019	11	6	5	24	4.32	1.5	1081	1137	148	98	0.003	0.038	1
